network_i,topology,aval_i,seed_node,e_w_mult,e_w,i_w,theta,slope,p_ext,N,dt,max_steps,n_edges,n_edges_E,n_edges_I,size,duration_steps,duration_time,peak_active,active_steps,censored
0,er_matched,26,493,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,111566,1000,10.0,139,1000,True
0,er_matched,27,1738,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,121977,1000,10.0,153,998,True
0,er_matched,28,618,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,121327,1000,10.0,153,1000,True
0,er_matched,29,818,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,113112,1000,10.0,142,1000,True
0,er_matched,30,407,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,122897,1000,10.0,151,1000,True
0,er_matched,31,100,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,124798,1000,10.0,149,1000,True
0,er_matched,32,1871,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,123127,1000,10.0,150,1000,True
0,er_matched,33,1489,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,111087,1000,10.0,139,1000,True
0,er_matched,34,494,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,2,4,0.04,1,2,False
0,er_matched,35,1210,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,124664,1000,10.0,149,1000,True
0,er_matched,36,1820,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,123691,1000,10.0,147,1000,True
0,er_matched,37,1735,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,109299,1000,10.0,137,998,True
0,er_matched,38,673,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,122472,1000,10.0,148,1000,True
0,er_matched,39,1714,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2765,2210,555,125325,1000,10.0,149,1000,True
1,hiermod,0,1968,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24234,1000,10.0,73,998,True
1,hiermod,1,1002,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,26924,1000,10.0,73,1000,True
1,hiermod,2,785,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,26253,1000,10.0,74,998,True
1,hiermod,3,1392,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,26912,1000,10.0,71,1000,True
1,hiermod,4,1366,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24472,1000,10.0,67,999,True
1,hiermod,5,1004,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,27403,897,8.97,69,895,False
1,hiermod,6,98,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,26698,1000,10.0,62,999,True
1,hiermod,7,1370,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,22902,1000,10.0,64,1000,True
1,hiermod,8,1465,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,22884,1000,10.0,64,997,True
1,hiermod,9,283,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,21646,1000,10.0,71,998,True
1,hiermod,10,687,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,26331,1000,10.0,67,998,True
1,hiermod,11,538,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,12,986,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24960,1000,10.0,70,1000,True
1,hiermod,13,1354,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24619,1000,10.0,64,997,True
1,hiermod,14,212,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1835,85,0.85,54,83,False
1,hiermod,15,1673,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24632,1000,10.0,69,998,True
1,hiermod,16,1640,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25288,1000,10.0,68,1000,True
1,hiermod,17,404,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,26005,1000,10.0,58,997,True
1,hiermod,18,1680,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,22501,1000,10.0,63,999,True
1,hiermod,19,1083,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25212,1000,10.0,68,1000,True
1,hiermod,20,719,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25891,1000,10.0,71,1000,True
1,hiermod,21,1467,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24144,1000,10.0,68,995,True
1,hiermod,22,814,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,4829,199,1.99,67,197,False
1,hiermod,23,629,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24272,1000,10.0,61,998,True
1,hiermod,24,60,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25216,1000,10.0,66,996,True
1,hiermod,25,25,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,28453,1000,10.0,63,999,True
1,hiermod,26,1335,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,22358,1000,10.0,60,997,True
1,hiermod,27,376,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,28341,1000,10.0,72,1000,True
1,hiermod,28,1794,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,29,1461,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25820,1000,10.0,72,1000,True
1,hiermod,30,1250,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25169,1000,10.0,65,1000,True
1,hiermod,31,1138,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25974,1000,10.0,66,1000,True
1,hiermod,32,954,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,28600,1000,10.0,68,997,True
1,hiermod,33,1293,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,23506,1000,10.0,66,998,True
1,hiermod,34,513,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25475,1000,10.0,69,995,True
1,hiermod,35,1462,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25683,1000,10.0,71,996,True
1,hiermod,36,994,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,25181,1000,10.0,70,1000,True
1,hiermod,37,1213,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,38,453,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,24184,1000,10.0,72,998,True
1,hiermod,39,1583,0.5,10.70575,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,21530,1000,10.0,64,998,True
1,hiermod,0,1262,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,45084,1000,10.0,76,1000,True
1,hiermod,1,1462,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59677,1000,10.0,97,1000,True
1,hiermod,2,1360,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52692,1000,10.0,90,1000,True
1,hiermod,3,1729,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57623,1000,10.0,95,998,True
1,hiermod,4,1413,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,48371,1000,10.0,96,999,True
1,hiermod,5,1429,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59620,1000,10.0,95,1000,True
1,hiermod,6,1887,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,53586,1000,10.0,105,999,True
1,hiermod,7,1709,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,58211,1000,10.0,101,999,True
1,hiermod,8,1907,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,43366,1000,10.0,75,1000,True
1,hiermod,9,645,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50303,1000,10.0,91,1000,True
1,hiermod,10,1184,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57717,1000,10.0,100,1000,True
1,hiermod,11,956,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,58143,1000,10.0,102,1000,True
1,hiermod,12,514,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,55315,1000,10.0,97,1000,True
1,hiermod,13,731,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,14,260,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,53280,1000,10.0,96,1000,True
1,hiermod,15,163,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,39243,1000,10.0,71,999,True
1,hiermod,16,1569,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,63427,1000,10.0,110,1000,True
1,hiermod,17,402,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49656,1000,10.0,90,1000,True
1,hiermod,18,186,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,46563,1000,10.0,88,1000,True
1,hiermod,19,845,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47380,1000,10.0,86,1000,True
1,hiermod,20,553,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49643,1000,10.0,92,1000,True
1,hiermod,21,988,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,22,1656,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54303,1000,10.0,93,1000,True
1,hiermod,23,136,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47569,1000,10.0,94,1000,True
1,hiermod,24,1862,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50506,1000,10.0,91,1000,True
1,hiermod,25,334,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,11,7,0.07,3,5,False
1,hiermod,26,1457,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52809,1000,10.0,91,998,True
1,hiermod,27,1096,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47924,1000,10.0,94,1000,True
1,hiermod,28,802,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,9,7,0.07,3,5,False
1,hiermod,29,412,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,63278,1000,10.0,97,1000,True
1,hiermod,30,1087,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,45517,1000,10.0,87,1000,True
1,hiermod,31,1138,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44534,1000,10.0,89,1000,True
1,hiermod,32,143,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60219,1000,10.0,95,1000,True
1,hiermod,33,1471,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60931,1000,10.0,94,1000,True
1,hiermod,34,265,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52381,1000,10.0,86,1000,True
1,hiermod,35,1543,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,48017,1000,10.0,89,1000,True
1,hiermod,36,1826,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54652,1000,10.0,90,998,True
1,hiermod,37,1351,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59861,1000,10.0,94,1000,True
1,hiermod,38,1633,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52315,1000,10.0,93,999,True
1,hiermod,39,1183,0.75,16.058625,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,43163,1000,10.0,74,1000,True
1,hiermod,0,82,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,43576,1000,10.0,91,1000,True
1,hiermod,1,224,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51852,1000,10.0,103,1000,True
1,hiermod,2,1984,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,58543,1000,10.0,105,999,True
1,hiermod,3,779,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44123,1000,10.0,78,1000,True
1,hiermod,4,1242,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,61260,1000,10.0,103,1000,True
1,hiermod,5,1139,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44628,1000,10.0,88,999,True
1,hiermod,6,33,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50195,1000,10.0,97,999,True
1,hiermod,7,1148,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,41820,1000,10.0,86,1000,True
1,hiermod,8,1259,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,4,6,0.06,1,4,False
1,hiermod,9,532,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49969,1000,10.0,94,1000,True
1,hiermod,10,896,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,46605,1000,10.0,81,1000,True
1,hiermod,11,335,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44840,1000,10.0,87,1000,True
1,hiermod,12,51,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,58669,1000,10.0,105,999,True
1,hiermod,13,667,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44785,1000,10.0,84,1000,True
1,hiermod,14,1071,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,46980,1000,10.0,88,1000,True
1,hiermod,15,1228,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60456,1000,10.0,94,1000,True
1,hiermod,16,369,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57594,1000,10.0,107,1000,True
1,hiermod,17,893,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49652,1000,10.0,98,1000,True
1,hiermod,18,747,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47456,1000,10.0,97,1000,True
1,hiermod,19,1858,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57113,1000,10.0,95,1000,True
1,hiermod,20,1339,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,62095,1000,10.0,110,1000,True
1,hiermod,21,683,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,56467,1000,10.0,88,998,True
1,hiermod,22,285,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,55677,1000,10.0,91,1000,True
1,hiermod,23,242,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,46330,1000,10.0,87,998,True
1,hiermod,24,1828,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50724,1000,10.0,97,1000,True
1,hiermod,25,571,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,26,1239,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,53158,1000,10.0,98,999,True
1,hiermod,27,1343,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,62248,1000,10.0,93,1000,True
1,hiermod,28,79,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60295,1000,10.0,96,1000,True
1,hiermod,29,1159,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,2,4,0.04,1,2,False
1,hiermod,30,1658,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54245,1000,10.0,91,996,True
1,hiermod,31,633,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47467,1000,10.0,87,1000,True
1,hiermod,32,1141,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51770,1000,10.0,96,1000,True
1,hiermod,33,383,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,45241,1000,10.0,84,1000,True
1,hiermod,34,645,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,42999,1000,10.0,75,1000,True
1,hiermod,35,777,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54852,1000,10.0,94,998,True
1,hiermod,36,1357,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,58721,1000,10.0,95,1000,True
1,hiermod,37,694,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,53554,1000,10.0,103,1000,True
1,hiermod,38,1575,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,42843,1000,10.0,78,1000,True
1,hiermod,39,567,1.0,21.4115,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54523,1000,10.0,104,1000,True
1,hiermod,0,665,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49429,1000,10.0,103,1000,True
1,hiermod,1,133,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,1,3,0.03,1,1,False
1,hiermod,2,408,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57908,1000,10.0,107,1000,True
1,hiermod,3,1364,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49444,1000,10.0,99,1000,True
1,hiermod,4,1328,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,45034,1000,10.0,75,1000,True
1,hiermod,5,1869,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59285,1000,10.0,98,1000,True
1,hiermod,6,1863,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,55865,1000,10.0,94,999,True
1,hiermod,7,1520,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60467,1000,10.0,93,1000,True
1,hiermod,8,796,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54079,1000,10.0,101,1000,True
1,hiermod,9,391,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44174,1000,10.0,82,999,True
1,hiermod,10,1974,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51271,1000,10.0,96,999,True
1,hiermod,11,813,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,55628,1000,10.0,101,1000,True
1,hiermod,12,1405,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49198,1000,10.0,88,1000,True
1,hiermod,13,1722,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,42384,1000,10.0,74,1000,True
1,hiermod,14,1505,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60027,1000,10.0,97,998,True
1,hiermod,15,1084,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50586,1000,10.0,93,1000,True
1,hiermod,16,1266,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54769,1000,10.0,100,1000,True
1,hiermod,17,1077,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52453,1000,10.0,91,1000,True
1,hiermod,18,1240,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,48601,1000,10.0,89,997,True
1,hiermod,19,258,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52279,1000,10.0,97,1000,True
1,hiermod,20,1073,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51072,1000,10.0,100,999,True
1,hiermod,21,570,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57133,1000,10.0,104,1000,True
1,hiermod,22,1329,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59312,1000,10.0,98,1000,True
1,hiermod,23,1854,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51257,1000,10.0,94,1000,True
1,hiermod,24,1048,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,53057,1000,10.0,91,998,True
1,hiermod,25,1970,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50588,1000,10.0,93,1000,True
1,hiermod,26,698,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,56209,1000,10.0,95,1000,True
1,hiermod,27,887,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,48684,1000,10.0,99,1000,True
1,hiermod,28,1486,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,61912,1000,10.0,99,1000,True
1,hiermod,29,1819,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,58120,1000,10.0,101,1000,True
1,hiermod,30,1286,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,2,4,0.04,1,2,False
1,hiermod,31,479,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50732,1000,10.0,89,1000,True
1,hiermod,32,1176,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,44509,1000,10.0,91,1000,True
1,hiermod,33,1724,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54055,1000,10.0,99,998,True
1,hiermod,34,189,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,52985,1000,10.0,102,1000,True
1,hiermod,35,1809,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,56783,1000,10.0,104,1000,True
1,hiermod,36,1893,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54606,1000,10.0,102,1000,True
1,hiermod,37,1428,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,50878,1000,10.0,87,1000,True
1,hiermod,38,571,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,55628,1000,10.0,97,1000,True
1,hiermod,39,387,1.25,26.764375,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47988,1000,10.0,86,1000,True
1,hiermod,0,1201,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,48037,1000,10.0,81,1000,True
1,hiermod,1,1114,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,61172,1000,10.0,102,1000,True
1,hiermod,2,706,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,46621,1000,10.0,92,1000,True
1,hiermod,3,1829,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57811,1000,10.0,97,999,True
1,hiermod,4,770,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,66858,1000,10.0,115,999,True
1,hiermod,5,1619,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,62188,1000,10.0,110,998,True
1,hiermod,6,140,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,48268,1000,10.0,93,1000,True
1,hiermod,7,418,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59244,1000,10.0,107,1000,True
1,hiermod,8,438,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47228,1000,10.0,90,1000,True
1,hiermod,9,560,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47302,1000,10.0,90,1000,True
1,hiermod,10,648,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,64400,1000,10.0,104,1000,True
1,hiermod,11,516,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,59570,1000,10.0,100,1000,True
1,hiermod,12,173,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57153,1000,10.0,108,1000,True
1,hiermod,13,400,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51137,1000,10.0,93,999,True
1,hiermod,14,1951,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,60527,1000,10.0,102,998,True
1,hiermod,15,995,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,57553,1000,10.0,99,1000,True
1,hiermod,16,144,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,47882,1000,10.0,87,1000,True
1,hiermod,17,553,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,49866,1000,10.0,88,1000,True
1,hiermod,18,1330,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,51220,1000,10.0,90,1000,True
1,hiermod,19,8,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,54346,1000,10.0,94,1000,True
1,hiermod,20,2,1.5,32.11725,21.675,7.5,2.1,0.0,2000,0.01,1000,2729,2199,530,61747,1000,10.0,106,1000,True
