mean_pop_count,mean_cell_activity,active_frac,silent_frac,pop_var,pop_std,pop_cv,branching_ratio_mean,branching_ratio_regression,lag1_autocorr,autocorr_time_s,n_avalanches,av_size_mean,av_size_max,av_size_q50,av_size_q90,av_size_q99,av_size_cv,av_size_q99_q50,av_dur_mean_bins,av_dur_max_bins,av_dur_q50_bins,av_dur_q90_bins,av_dur_q99_bins,av_dur_cv,av_dur_q99_q50,rough_size_slope,rough_size_r2,rough_duration_slope,rough_duration_r2,regime,gain,trial,seed_size,cascade_total_size,cascade_duration_bins,cascade_duration_s,extinct_by_end,hit_large_fraction
4.993333333333333,0.0024966666666666666,0.9866666666666667,0.013333333333333334,5.339955555555556,2.3108343851422055,0.4627839222580259,1.1083118105996141,0.930028831226436,0.5832424862039114,0.021300096889569464,4,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,13,1,1498.0,296,2.96,False,
0.25,0.000125,0.25,0.75,0.1875,0.4330127018922193,1.7320508075619492,,,,,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,14,1,1.0,1,0.01,True,
5.413333333333333,0.0027066666666666667,1.0,0.0,8.069155555555556,2.840625909118544,0.5247461654774667,1.224230739531276,0.9051539012168933,0.5530751494777213,0.010886368516968102,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,15,1,1624.0,300,3.0,False,
3.0610687022900764,0.0015305343511450382,0.916030534351145,0.08396946564885496,3.8894003845929723,1.9721562779336155,0.6442705047611451,1.1486838624332554,0.8670120898100173,0.5414452071830823,0.00897767689309598,8,50.125,170.0,26.0,104.89999999999998,163.48999999999998,1.0459763760180707,6.288076923076681,15.0,47.0,9.5,28.799999999999997,45.17999999999999,0.9036961141150036,4.755789473683709,,,,,seeded_no_ext,0.6,16,1,401.0,120,1.2,True,
3.463917525773196,0.0017319587628865979,0.8350515463917526,0.16494845360824742,11.073440323094907,3.3276779175717874,0.9606689226320541,1.0729178914358735,0.8806970509383378,0.7497718893363524,0.013502002611085617,10,33.6,151.0,14.5,61.89999999999996,142.09,1.279914165914553,9.79931034482691,8.1,24.0,5.5,13.199999999999996,22.92,0.7875149843859306,4.167272727271969,,,,,seeded_no_ext,0.6,17,1,336.0,81,0.81,True,
4.176666666666667,0.0020883333333333335,0.9866666666666667,0.013333333333333334,4.232122222222222,2.0572122453024195,0.49254882170038156,1.1490355125096343,0.9126273541216425,0.5428311496418418,0.04070322148992973,5,250.6,1211.0,11.0,735.0000000000001,1163.3999999999999,1.9163581683469282,105.76363636362673,59.2,277.0,5.0,169.8,266.28,1.840034954569975,53.25599999998934,,,,,seeded_no_ext,0.6,18,1,1253.0,296,2.96,False,
5.15,0.002575,0.9933333333333333,0.006666666666666667,6.174166666666666,2.484787046542755,0.4824829216586936,1.1457421179639806,0.9131321370309952,0.5356872065556557,0.008761301847220212,3,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.6,19,1,1545.0,298,2.98,False,
5.82,0.00291,0.9966666666666667,0.0033333333333333335,7.280933333333333,2.6983204652771198,0.46362894592382403,1.111809782422403,0.9338032733754659,0.6219951111341772,0.012396802167947358,2,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.8,0,1,1746.0,299,2.99,False,
6.426666666666667,0.0032133333333333332,1.0,0.0,8.351288888888888,2.889859665950734,0.4496669604694426,1.1389789975907596,0.9192961165048543,0.5065422899173626,0.010170642283482287,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.8,1,1,1928.0,300,3.0,False,
6.09,0.003045,1.0,0.0,7.2352333333333325,2.6898389047177775,0.4416812651424197,1.1398162426243377,0.9294930176077717,0.5391085095077718,0.0202024009399157,1,,,,,,,,,,,,,,,,,,,seeded_no_ext,0.8,2,1,1827.0,300,3.0,False,
4.726666666666667,0.002363333333333333,0.9766666666666667,0.023333333333333334,8.278622222222221,2.8772594985892774,0.6087290899693939,1.1795664934711345,0.9116381687810259,0.6496318465538605,0.060035124316787154,6,236.33333333333334,1238.0,36.5,660.0,1180.2000000000003,1.8983028590876228,32.33424657534159,48.833333333333336,235.0,13.0,128.5,224.35000000000002,1.7100066044707118,17.25769230769098,,,,,seeded_no_ext,0.8,3,1,1418.0,293,2.93,False,
6.243333333333333,0.0031216666666666667,0.9833333333333333,0.016666666666666666,11.504122222222222,3.3917727256144716,0.5432631167561017,1.1410131723903876,0.9295802665605729,0.6817706111989683,0.05356875882667572,5,374.6,1776.0,27.0,1088.0,1707.1999999999998,1.8711543110507276,63.22962962962728,59.0,257.0,8.0,163.0,247.6,1.6817454442201767,30.94999999999613,,,,,seeded_no_ext,0.8,4,1,1873.0,295,2.95,False,
