analysis_level,module_id,module_size,local_mean_rate_hz,local_pop_count_mean,local_pop_count_std,local_avalanche_tau,local_avalanche_xmin,local_avalanche_n_tail,local_n_avalanches,local_avalanche_size_mean,local_avalanche_size_max,local_avalanche_duration_mean_s,local_avalanche_duration_max_s,local_avalanche_threshold,local_avalanche_threshold_mode,local_frac_silent_bins,local_branching_proxy,local_timescale,N0,N1,n_add,add_neuron_frac,e0,i0,e1,i1,n_add_e,n_add_i,baseline_edge_density,p_new_edge_density,n_edges_old,n_edges_new_total,n_edges_added,mean_out_degree_old,mean_out_degree_new,actual_N,actual_E,actual_I,actual_ei_ratio_implied,actual_dt,actual_refractory_steps,actual_p_ext,actual_slope,actual_e_w,actual_i_w,actual_theta,T_RUN,repeat,seed,condition
5,9,64,3.35828125,2.1493,1.6350564241028505,1.6348415480462886,4.0,799,998,21.53607214428858,157.0,0.08423847695390782,0.54,0.0,silent_bins,0.1593,0.7950905101481075,0.17296226258439146,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,10,64,3.48515625,2.2305,1.447539204995844,1.8074198317112102,7.0,685,849,26.27208480565371,160.0,0.10616018845700825,0.65,0.0,silent_bins,0.0987,0.7412342116801742,0.21789778522799316,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,11,64,3.70015625,2.3681,1.5767061837894845,1.915805784066643,8.0,748,908,26.080396475770925,153.0,0.0988215859030837,0.59,0.0,silent_bins,0.1027,0.6955640677128383,0.13041875368230982,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,12,64,5.090625,3.258,1.7533499365500316,1.727306865479087,21.0,284,350,93.08571428571429,744.0,0.2747428571428571,2.13,0.0,silent_bins,0.0384,0.8172686362175272,0.1745311877353351,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,13,64,5.2371875,3.3518,1.7656830859471921,1.751802873692755,27.0,248,305,109.89508196721312,585.0,0.317344262295082,1.6,0.0,silent_bins,0.0321,0.8085815019718781,0.15161786936256594,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,14,64,4.56671875,2.9227,1.7404955357598595,1.811948329338221,15.0,422,527,55.45920303605313,371.0,0.17789373814041745,1.3,0.0,silent_bins,0.0625,0.8129785505643223,0.14231058437195285,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,15,64,4.25890625,2.7257,1.5337729655982335,1.8248062259602893,15.0,389,483,56.43271221532091,550.0,0.19596273291925467,1.86,0.0,silent_bins,0.0535,0.7842012717495758,0.12887134898303731,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,16,64,4.1353124999999995,2.6466,1.5670700175805803,1.8024794213364455,12.0,466,580,45.63103448275862,309.0,0.16079310344827588,1.11,0.0,silent_bins,0.0674,0.7947590406021078,0.11874473358612567,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,17,64,3.29875,2.1112,1.502409584633964,1.8958462502237599,6.0,892,1112,18.985611510791365,133.0,0.07802158273381295,0.5,0.0,silent_bins,0.1324,0.7160729179077803,0.16071192841766763,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,18,64,3.3010937499999997,2.1127,1.3885959491515163,1.8787278102485407,7.0,751,919,22.98911860718172,111.0,0.09715995647442872,0.47000000000000003,0.0,silent_bins,0.1071,0.7288315914637963,0.12090978969765064,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,19,64,3.4493749999999994,2.2076,1.6652634145984233,1.7131645711595938,5.0,805,981,22.50356778797146,143.0,0.0878389398572885,0.58,0.0,silent_bins,0.1383,0.76393121035768,0.1641323828385579,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,20,64,3.4534374999999997,2.2102,1.4164095311738056,1.8302950474151793,7.0,725,892,24.778026905829595,146.0,0.10109865470852018,0.61,0.0,silent_bins,0.0982,0.7049544319962849,0.11310870300987719,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,21,64,3.4303124999999994,2.1954,1.4103966959689036,1.9071136393071586,8.0,693,862,25.468677494199536,178.0,0.10467517401392112,0.7000000000000001,0.0,silent_bins,0.0977,0.7275464935217557,0.1921955614234559,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,22,64,5.06625,3.2424,1.8102050270618517,1.687537529583985,17.80000000000001,308,385,84.21818181818182,521.0,0.24800000000000003,1.5,0.0,silent_bins,0.0452,0.8373049254510646,0.09133853665480765,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,23,64,3.9021874999999997,2.4974,1.4999310784166051,1.8041896696895259,10.0,538,656,38.07012195121951,231.0,0.1415548780487805,0.84,0.0,silent_bins,0.0714,0.743503930048669,0.19266321716424792,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,24,64,3.408125,2.1812,1.6182603498819341,1.6574006293686299,4.0,871,1045,20.87272727272727,147.0,0.08322488038277513,0.5700000000000001,0.0,silent_bins,0.1303,0.7042324168971313,0.1373971319619553,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,25,64,3.2198437500000003,2.0607,1.3553654525625183,1.7566013887422685,5.0,795,978,21.070552147239265,144.0,0.09087934560327199,0.5700000000000001,0.0,silent_bins,0.1112,0.7063339415758413,0.24099814373084344,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,26,64,4.94421875,3.1643,1.6599112958227618,1.7296046395340392,26.0,232,288,109.87152777777777,537.0,0.3368055555555556,1.7,0.0,silent_bins,0.03,0.8094074335174088,0.290659388206589,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,27,64,3.3390625,2.137,1.4227547223608152,1.816687247140798,6.0,794,962,22.214137214137214,156.0,0.09231808731808731,0.59,0.0,silent_bins,0.1119,0.7187206020696143,0.14827236461014093,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,28,64,4.64296875,2.9715,1.6438636652715455,1.757023250550171,18.60000000000001,327,409,72.65281173594133,391.0,0.23400977995110026,1.31,0.0,silent_bins,0.0429,0.7720950398890045,0.23994575131233126,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,29,64,2.94625,1.8856,1.3269184752651537,1.7773075295625946,4.0,980,1162,16.227194492254732,108.0,0.07410499139414803,0.5,0.0,silent_bins,0.1389,0.6935535448919321,0.31703326042619967,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
5,30,64,3.02046875,1.9331,1.3662446303645626,1.7694030433424652,4.0,977,1166,16.578902229845625,146.0,0.0735934819897084,0.5700000000000001,0.0,silent_bins,0.1419,0.6997268783805495,0.27324202549244664,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,0,128,3.323203125,4.2537,2.061634378351312,1.6330895302205772,55.800000000000004,110,138,308.2391304347826,2513.0,0.7145652173913044,5.8,0.0,silent_bins,0.0139,0.8250480022557704,0.23723810396681302,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,1,128,3.941328125,5.0449,2.2233047451935146,2.5792333489389807,6.0,2117,2117,13.436939064714219,72.0,0.018427019367028813,0.1,5.0,quantile_fallback,0.0056,0.8663221644394707,0.1317222267059196,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,2,128,3.7470312499999996,4.7962,2.1587184994806523,2.86718373302754,6.0,2080,2080,11.974038461538461,88.0,0.016692307692307694,0.11,5.0,quantile_fallback,0.0079,0.8513991323210413,0.2739861356208105,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,3,128,3.925,5.024,2.176562427315146,2.5276198685362963,6.0,1986,1986,13.948136958710977,94.0,0.01923967774420947,0.13,5.0,quantile_fallback,0.0062,0.8795245831095574,0.11763316760826592,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,4,128,3.846640625,4.9237,2.687690143971213,1.7137204554221936,59.00000000000002,144,180,273.5388888888889,2214.0,0.5443888888888889,4.25,0.0,silent_bins,0.0201,0.8803251753474374,0.16975477609800346,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,5,128,3.391953125,4.3417,2.2026214177656587,1.7729270873132794,76.2,121,152,285.6381578947368,1473.0,0.6476315789473683,3.2800000000000002,0.0,silent_bins,0.0156,0.8475877054194882,0.18952376486211575,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,6,128,4.317734375,5.5267,2.2255981465664463,2.295287621809234,7.0,1803,2242,15.831400535236396,115.0,0.021391614629794824,0.16,5.0,quantile_fallback,0.002,0.8826776134878059,0.2236978043936405,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,7,128,3.758984375,4.8115,2.2143549286417477,2.6826992493228303,6.0,1987,1987,12.779567186713638,77.0,0.01766985405133367,0.1,5.0,quantile_fallback,0.0085,0.862496123312527,0.13170138498124728,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,8,128,4.2371875,5.4236,2.5624525439508146,2.0635893365185285,7.0,1498,1813,19.092112520683948,120.0,0.024771097628240483,0.15,5.0,quantile_fallback,0.0079,0.88739119317866,0.10117873742329458,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,9,128,3.426875,4.3864,2.0945393383749087,1.7812026417588984,94.00000000000004,98,123,356.6178861788618,2089.0,0.8030081300813008,4.8500000000000005,0.0,silent_bins,0.0123,0.8417341397656042,0.10841232512777518,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,10,128,4.351015625,5.5693,2.4749944464584157,2.039520886075664,7.0,1566,1869,19.604066345639378,124.0,0.025623327982878547,0.15,5.0,quantile_fallback,0.0078,0.8964496005901627,0.14625181745141244,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,11,128,3.695390625,4.7301,2.0770782339623124,2.8809598598626716,6.0,2001,2001,11.949025487256371,57.0,0.016956521739130436,0.07,5.0,quantile_fallback,0.0063,0.8665090380407087,0.059364562039019436,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,12,128,4.187265625,5.3597,2.1665446937462427,2.386432762225325,7.0,1801,2234,14.614592658907789,90.0,0.020004476275738585,0.12,5.0,quantile_fallback,0.0027,0.879017414908167,0.21695548223368932,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,13,128,4.5696875,5.8492,2.28868070293783,2.860959218355468,7.0,2129,2129,14.218882104274307,71.0,0.017162987317989667,0.09,6.0,quantile_fallback,0.0014,0.884571608189877,0.17589260925019104,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
6,14,128,4.27203125,5.4682,2.2364232068193175,2.2051158492696734,7.0,1741,2122,16.420829406220548,90.0,0.022276154571159282,0.11,5.0,quantile_fallback,0.0026,0.888046829335381,0.0931220254501951,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,0,256,3.357578125,8.5954,3.0655992627869675,2.187739255478494,10.0,1826,2101,25.913374583531652,220.0,0.023384102808186577,0.18,8.0,quantile_fallback,0.0003,0.9128636136568871,0.225719644068975,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,1,256,3.5929296875000003,9.1979,3.187998680990944,2.2800688167081327,11.0,1775,2082,25.694524495677232,166.0,0.0212776176753122,0.12,9.0,quantile_fallback,0.0001,0.918556180996583,0.11625136799661137,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,2,256,3.7212109375000004,9.5263,3.0327723801828586,2.1969103472649634,11.0,1784,2048,28.26416015625,173.0,0.0234423828125,0.14,9.0,quantile_fallback,0.0002,0.9331278767260356,0.15124322878067636,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,3,256,3.9331640624999995,10.0689,3.2197752701081486,2.30108113131788,12.0,1664,1964,28.167006109979635,163.0,0.021532586558044808,0.12,10.0,quantile_fallback,0.0,0.9351091373988346,0.13131790704631685,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,4,256,4.2941015625,10.9929,3.838599951805345,2.025333787425046,13.0,1412,1630,38.130674846625766,192.0,0.02615950920245399,0.12,11.0,quantile_fallback,0.0004,0.9439595624924858,0.12230526919720294,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,5,256,4.420859375,11.3174,3.2438645532759227,2.176819943705037,13.0,1661,1927,33.81525687597301,204.0,0.023907628437986505,0.14,11.0,quantile_fallback,0.0,0.9495635221550656,0.13391139925716242,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
7,6,256,4.2524999999999995,10.8864,3.2855281219310846,2.3612372355154987,13.0,1655,1962,29.035168195718654,181.0,0.02062691131498471,0.12,11.0,quantile_fallback,0.0,0.9396709153898453,0.25025433240007683,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22346,add_frac_0.1000_nadd_200
3,0,16,4.117500000000001,0.6588,0.7820374415589064,2.407331795520726,1.0,2708,2708,2.432791728212703,12.0,0.018316100443131464,0.11,0.0,silent_bins,0.504,0.3542802486848398,0.1516261444265669,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,1,16,3.29875,0.5278,0.6965824861421653,2.8378092259109424,1.0,2591,2591,2.037051331532227,10.0,0.01634118101119259,0.08,0.0,silent_bins,0.5766,0.3173605655930872,0.20428825029281705,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,2,16,6.94375,1.111,0.931385527050963,2.491563188731172,3.0,1610,1909,5.8198009429020425,38.0,0.037616553169198534,0.26,0.0,silent_bins,0.2819,0.6096910847731924,0.14186357532285876,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,3,16,5.19375,0.831,0.8546572412376788,2.0379398997885696,1.0,2581,2581,3.2196822936846186,17.0,0.022777993025958933,0.14,0.0,silent_bins,0.4121,0.4388767682454782,0.20495537700278052,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,4,16,4.114375,0.6583,0.7914171529604346,2.18658165447403,1.0,2246,2246,2.9309884238646484,18.0,0.021861086375779163,0.12,0.0,silent_bins,0.509,0.4758894026611305,0.08471311016430931,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,5,16,4.3725,0.6996,0.7909234096927464,2.30877416555725,1.0,2714,2714,2.5777450257921886,12.0,0.01924834193072955,0.09,0.0,silent_bins,0.4776,0.3726791640505875,0.1260136094036849,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,6,16,6.383125000000001,1.0213,0.954906440443251,2.3507621929264055,2.0,2048,2408,4.241279069767442,29.0,0.02752906976744186,0.21,0.0,silent_bins,0.3371,0.47385921833435646,0.12115708113258956,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,7,16,5.21625,0.8346,0.8322516686675973,2.7594434560511973,2.0,2019,2459,3.3940626270841805,18.0,0.02453843025620171,0.14,0.0,silent_bins,0.3966,0.4668490389460802,0.2737625046553188,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,8,16,4.179374999999999,0.6687,0.7795770071006456,2.2915695242544913,1.0,2476,2476,2.7007269789983845,13.0,0.020383683360258482,0.09,0.0,silent_bins,0.4953,0.4308465257370367,0.1445774794291817,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,9,16,7.310625,1.1697,1.0180873783718174,2.092904068897254,2.0,1901,2151,5.437935843793585,55.0,0.03308228730822873,0.32,0.0,silent_bins,0.2884,0.5347860439971722,0.12373215753451403,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,10,16,6.13,0.9808,0.9298555586756473,2.2880621293738788,2.0,1867,2308,4.249566724436741,22.0,0.027998266897746968,0.15,0.0,silent_bins,0.3538,0.5226936764303313,0.22523776510549795,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,11,16,4.04,0.6464,0.8094238938899692,2.3382690720173303,1.0,2391,2391,2.703471350899205,13.0,0.01977833542450857,0.1,0.0,silent_bins,0.5271,0.4293569431500466,0.1572335537639538,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
3,12,16,6.710000000000001,1.0736,0.9535109018778967,2.1712748742295505,2.0,1904,2193,4.895576835385317,28.0,0.031472868217054265,0.23,0.0,silent_bins,0.3098,0.5355774360964253,0.14046416552641683,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1,22347,add_frac_0.3000_nadd_600
