repeat,seed,condition,analysis_level,N0,N1,n_add,add_neuron_frac,e0,i0,e1,i1,n_add_e,n_add_i,baseline_edge_density,p_new_edge_density,n_edges_old,n_edges_new_total,n_edges_added,mean_out_degree_old,mean_out_degree_new,actual_N,actual_E,actual_I,actual_ei_ratio_implied,actual_dt,actual_refractory_steps,actual_p_ext,actual_slope,actual_e_w,actual_i_w,actual_theta,T_RUN,MV_slope,MV_r2,MV_nfit,TAU_slope,TAU_r2,TAU_nfit,KURT_slope,KURT_r2,KURT_nfit,mean_rate_hz,pop_rate_mean_hz,pop_rate_std_hz,global_avalanche_tau,global_avalanche_xmin,global_avalanche_n_tail,global_n_avalanches,global_avalanche_size_mean,global_avalanche_size_max,global_avalanche_duration_mean_s,global_avalanche_duration_max_s,global_avalanche_threshold,global_avalanche_threshold_mode,global_frac_silent_bins,global_branching_proxy,n_modules_used,local_tau_mean,local_tau_std,local_log_tau_std,local_av_tau_mean,local_av_tau_std,local_branch_mean,local_branch_std,local_rate_mean,local_rate_std,local_mean_frac_silent_bins,local_quantile_fallback_frac,n_rare_modules,rare_module_neuron_fraction,n_long_avalanches,long_avalanche_activity_in_rare_fraction,rare_enrichment,long_avalanche_module_gini_mean,long_avalanche_module_entropy_mean,long_avalanche_top_module_fraction_mean,delta_MV_slope,abs_delta_MV_slope,delta_TAU_slope,abs_delta_TAU_slope,delta_KURT_slope,abs_delta_KURT_slope,delta_global_avalanche_tau,abs_delta_global_avalanche_tau,delta_global_branching_proxy,abs_delta_global_branching_proxy,delta_local_log_tau_std,abs_delta_local_log_tau_std,delta_local_av_tau_std,abs_delta_local_av_tau_std,delta_local_branch_std,abs_delta_local_branch_std,delta_rare_enrichment,abs_delta_rare_enrichment,delta_long_avalanche_module_gini_mean,abs_delta_long_avalanche_module_gini_mean,delta_long_avalanche_top_module_fraction_mean,abs_delta_long_avalanche_top_module_fraction_mean,global_change_score,local_heterogeneity_change_score
0,12347,add_frac_0.3000_nadd_600,3,2000,2600,600,0.3,1600,400,2080,520,480,120,0.0004462231115557779,0.0004462231115557779,1784,2951,1167,0.892,1.135,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3554616971472015,0.9983871743826688,9,0.04665946627008472,0.9805092639081097,9,-0.48159263071643654,0.9619312650002793,10,5.321819230769231,5.321819230769231,0.5393522724818733,1.9497980025077521,145.0,1309,1613,455.9342839429634,3532.0,0.030446373217606945,0.22,138.0,quantile_fallback,0.0,0.9952344826295746,125,0.17732590600417264,0.058624033396715056,0.1493480474074963,2.2768230807316425,0.2937070979753807,0.4764788696424635,0.09427803395514583,5.392829999999999,1.5282067511775879,0.41430560000000005,0.0,13,0.104,162,0.09766773857615325,0.9391128709245505,0.2163615412088926,0.9838978978135762,0.017028446456511675,0.07067994816777623,0.07067994816777623,0.004914665589963299,0.004914665589963299,0.03299746242625767,0.03299746242625767,-0.03728780237500384,0.03728780237500384,0.004301200458100118,0.004301200458100118,-0.0030533753996835333,0.0030533753996835333,-0.14020434204718857,0.14020434204718857,0.0020966535551779075,0.0020966535551779075,-0.017330989680625852,0.017330989680625852,-0.0392553963693473,0.0392553963693473,-0.002356172751621515,0.002356172751621515,0.029295904147710872,0.04845145700068334
0,12347,add_frac_0.3000_nadd_600,4,2000,2600,600,0.3,1600,400,2080,520,480,120,0.0004462231115557779,0.0004462231115557779,1784,2951,1167,0.892,1.135,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3554616971472015,0.9983871743826688,9,0.04665946627008472,0.9805092639081097,9,-0.48159263071643654,0.9619312650002793,10,5.321819230769231,5.321819230769231,0.5393522724818733,1.9497980025077521,145.0,1309,1613,455.9342839429634,3532.0,0.030446373217606945,0.22,138.0,quantile_fallback,0.0,0.9952344826295746,62,0.1738599388898669,0.05193988188479318,0.13462411265271768,1.9703439415143202,0.1277112483136677,0.6580746619041874,0.059335055580639826,5.373891129032257,1.1332319110211715,0.17658870967741935,0.0,7,0.11290322580645161,162,0.10138467594414986,0.8979785583624702,0.15964962425536972,0.9898569996238653,0.02784894813283983,0.07067994816777623,0.07067994816777623,0.004914665589963299,0.004914665589963299,0.03299746242625767,0.03299746242625767,-0.03728780237500384,0.03728780237500384,0.004301200458100118,0.004301200458100118,-0.02413488320238119,0.02413488320238119,-0.0468841181401041,0.0468841181401041,-0.0048821286695122645,0.0048821286695122645,-0.06307622229187815,0.06307622229187815,-0.034646393041561724,0.034646393041561724,-0.00396523240361488,0.00396523240361488,0.029295904147710872,0.025300376670665852
0,12347,add_frac_0.3000_nadd_600,5,2000,2600,600,0.3,1600,400,2080,520,480,120,0.0004462231115557779,0.0004462231115557779,1784,2951,1167,0.892,1.135,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3554616971472015,0.9983871743826688,9,0.04665946627008472,0.9805092639081097,9,-0.48159263071643654,0.9619312650002793,10,5.321819230769231,5.321819230769231,0.5393522724818733,1.9497980025077521,145.0,1309,1613,455.9342839429634,3532.0,0.030446373217606945,0.22,138.0,quantile_fallback,0.0,0.9952344826295746,31,0.17631151346550009,0.057075571310237064,0.15127599653705948,1.8048809882214985,0.2528152762128771,0.802947875744408,0.03767084322862785,5.373891129032257,0.9586500326071246,0.034245161290322575,0.06451612903225806,4,0.12903225806451613,162,0.11547456410493899,0.8949278718132772,0.1267848873973587,0.9923884668942651,0.049716507207863116,0.07067994816777623,0.07067994816777623,0.004914665589963299,0.004914665589963299,0.03299746242625767,0.03299746242625767,-0.03728780237500384,0.03728780237500384,0.004301200458100118,0.004301200458100118,0.004471526201880294,0.004471526201880294,0.14444273180912112,0.14444273180912112,-0.0009296326439811459,0.0009296326439811459,0.012121671459853545,0.012121671459853545,-0.022998092904973844,0.022998092904973844,-0.003775768505050743,0.003775768505050743,0.029295904147710872,0.04994796355166085
0,12347,add_frac_0.3000_nadd_600,6,2000,2600,600,0.3,1600,400,2080,520,480,120,0.0004462231115557779,0.0004462231115557779,1784,2951,1167,0.892,1.135,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3554616971472015,0.9983871743826688,9,0.04665946627008472,0.9805092639081097,9,-0.48159263071643654,0.9619312650002793,10,5.321819230769231,5.321819230769231,0.5393522724818733,1.9497980025077521,145.0,1309,1613,455.9342839429634,3532.0,0.030446373217606945,0.22,138.0,quantile_fallback,0.0,0.9952344826295746,15,0.17525268319939877,0.04832203897558463,0.11554626025773733,2.5103410758287357,0.26628281752743105,0.8941986202825364,0.018061408345230005,5.362953125,0.8899720562364284,0.00184,1.0,2,0.13333333333333333,162,0.13317255040425138,0.9987941280318854,0.10647437687485385,0.9931233511458991,0.09074208754489689,0.07067994816777623,0.07067994816777623,0.004914665589963299,0.004914665589963299,0.03299746242625767,0.03299746242625767,-0.03728780237500384,0.03728780237500384,0.004301200458100118,0.004301200458100118,0.03479450264681104,0.03479450264681104,-0.17738255335446118,0.17738255335446118,-0.003956142372256229,0.003956142372256229,0.06102007078880156,0.06102007078880156,-0.011408985245639353,0.011408985245639353,-0.008015616425343305,0.008015616425343305,0.029295904147710872,0.07204439945784281
0,12347,add_frac_0.3000_nadd_600,7,2000,2600,600,0.3,1600,400,2080,520,480,120,0.0004462231115557779,0.0004462231115557779,1784,2951,1167,0.892,1.135,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3554616971472015,0.9983871743826688,9,0.04665946627008472,0.9805092639081097,9,-0.48159263071643654,0.9619312650002793,10,5.321819230769231,5.321819230769231,0.5393522724818733,1.9497980025077521,145.0,1309,1613,455.9342839429634,3532.0,0.030446373217606945,0.22,138.0,quantile_fallback,0.0,0.9952344826295746,7,0.16176485769390364,0.04241610683903751,0.106708326592373,2.321482649724178,0.11702076915876707,0.9461140461256564,0.010800488071133927,5.371356026785714,0.7845708929476881,1.4285714285714287e-05,1.0,1,0.14285714285714285,162,0.14685265442254386,1.0279685809578072,0.083172276585123,0.9939225879044609,0.1761162937111791,0.07067994816777623,0.07067994816777623,0.004914665589963299,0.004914665589963299,0.03299746242625767,0.03299746242625767,-0.03728780237500384,0.03728780237500384,0.004301200458100118,0.004301200458100118,0.03182587048676104,0.03182587048676104,-0.051086823445704824,0.051086823445704824,0.0006862155155075902,0.0006862155155075902,0.10651075328790416,0.10651075328790416,-0.015117826558292191,0.015117826558292191,-0.018754183611812886,0.018754183611812886,0.029295904147710872,0.027866303149324482
1,22345,baseline,3,2000,2000,0,0.0,1600,400,1600,400,0,0,0.0004459729864932466,0.0,1783,1783,0,0.8915,0.8915,2000,1600,400,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2739959110966248,0.9969602998560061,9,0.008340039541166881,0.04703277142690976,9,-0.5571204778963206,0.9385493043206374,9,3.7629500000000005,3.76295,0.494811880920416,1.9568128437975167,80.0,1333,1651,243.38219261053908,2236.0,0.029145972138098122,0.26,75.0,quantile_fallback,0.0,0.9914945172669151,125,0.18599731955033974,0.06335615864151052,0.16444099545671023,2.5849591724664855,0.4434230219841971,0.39273130403798523,0.09628396886818234,3.76295,1.0740662515655242,0.5462336,0.0,13,0.104,166,0.10160211085434415,0.976943373599463,0.25802098316432465,0.9763202426818071,0.02032574267675585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22345,baseline,4,2000,2000,0,0.0,1600,400,1600,400,0,0,0.0004459729864932466,0.0,1783,1783,0,0.8915,0.8915,2000,1600,400,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2739959110966248,0.9969602998560061,9,0.008340039541166881,0.04703277142690976,9,-0.5571204778963206,0.9385493043206374,9,3.7629500000000005,3.76295,0.494811880920416,1.9568128437975167,80.0,1333,1651,243.38219261053908,2236.0,0.029145972138098122,0.26,75.0,quantile_fallback,0.0,0.9914945172669151,62,0.18958718735365832,0.06756575851578958,0.1681901563794611,1.9833233836619537,0.16949239498625285,0.5730524130283207,0.0758167248326652,3.755282258064516,0.8466618030401482,0.30512419354838705,0.0,7,0.11290322580645161,166,0.10961675999092924,0.9708913027768018,0.1938491222072462,0.984867075926116,0.0321202003712758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22345,baseline,5,2000,2000,0,0.0,1600,400,1600,400,0,0,0.0004459729864932466,0.0,1783,1783,0,0.8915,0.8915,2000,1600,400,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2739959110966248,0.9969602998560061,9,0.008340039541166881,0.04703277142690976,9,-0.5571204778963206,0.9385493043206374,9,3.7629500000000005,3.76295,0.494811880920416,1.9568128437975167,80.0,1333,1651,243.38219261053908,2236.0,0.029145972138098122,0.26,75.0,quantile_fallback,0.0,0.9914945172669151,31,0.19330479626919866,0.05645195973913995,0.12887448025081993,1.7803232945427319,0.12772699842450572,0.7415221260772694,0.055716481377845885,3.7552822580645158,0.7136996028290734,0.09998064516129032,0.0,4,0.12903225806451613,166,0.13783208610253458,1.068198667294643,0.15249914533273337,0.9885189708481021,0.05704870560058597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22345,baseline,6,2000,2000,0,0.0,1600,400,1600,400,0,0,0.0004459729864932466,0.0,1783,1783,0,0.8915,0.8915,2000,1600,400,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2739959110966248,0.9969602998560061,9,0.008340039541166881,0.04703277142690976,9,-0.5571204778963206,0.9385493043206374,9,3.7629500000000005,3.76295,0.494811880920416,1.9568128437975167,80.0,1333,1651,243.38219261053908,2236.0,0.029145972138098122,0.26,75.0,quantile_fallback,0.0,0.9914945172669151,15,0.19401689971641412,0.059582849375527915,0.14061530130791955,1.964448518650743,0.39921923253240776,0.8579393710055981,0.024583787264210132,3.6553124999999995,0.40160312924151087,0.01258,0.3333333333333333,2,0.13333333333333333,166,0.16102452557166425,1.2076839417874818,0.11281379773851011,0.9918711964968,0.09501690944808712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22345,baseline,7,2000,2000,0,0.0,1600,400,1600,400,0,0,0.0004459729864932466,0.0,1783,1783,0,0.8915,0.8915,2000,1600,400,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2739959110966248,0.9969602998560061,9,0.008340039541166881,0.04703277142690976,9,-0.5571204778963206,0.9385493043206374,9,3.7629500000000005,3.76295,0.494811880920416,1.9568128437975167,80.0,1333,1651,243.38219261053908,2236.0,0.029145972138098122,0.26,75.0,quantile_fallback,0.0,0.9914945172669151,7,0.1962207470788623,0.06517947844696022,0.15012260877724143,2.178736862045405,0.18802258433203348,0.928756873910811,0.013480784179040108,3.671467633928571,0.4130643924500775,0.00017142857142857145,1.0,1,0.14285714285714285,166,0.15991072920865573,1.1193751044605902,0.08790584770114182,0.9926666841761053,0.18243973464141156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22346,add_frac_0.1000_nadd_200,3,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2878862541276805,0.9979890127939552,9,0.03666182849724949,0.58308311959604,9,-0.44318802881654823,0.951699836933363,10,3.8845590909090904,3.8845590909090912,0.4780945822388241,1.9729269334302557,90.0,1382,1687,272.86366330764673,1560.0,0.02903971547125074,0.17,85.0,quantile_fallback,0.0,0.9927032370611113,125,0.17799393037874886,0.058506126868846396,0.1592951596324611,2.5295836262544236,0.5069950370146378,0.40783433174371697,0.09506254551466731,3.9150500000000004,1.105296366004896,0.5328943999999999,0.0,13,0.104,169,0.10021838757176182,0.9636383420361714,0.25747195293415853,0.9765253323941148,0.01903607870344035,0.01389034303105574,0.01389034303105574,0.02832178895608261,0.02832178895608261,0.11393244907977235,0.11393244907977235,0.01611408963273897,0.01611408963273897,0.0012087197941962335,0.0012087197941962335,-0.005145835824249129,0.005145835824249129,0.06357201503044069,0.06357201503044069,-0.001221423353515036,0.001221423353515036,-0.013305031563291658,0.013305031563291658,-0.0005490302301661143,0.0005490302301661143,-0.001289663973315501,0.001289663973315501,0.014883735353518389,0.02331309140273495
1,22346,add_frac_0.1000_nadd_200,4,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2878862541276805,0.9979890127939552,9,0.03666182849724949,0.58308311959604,9,-0.44318802881654823,0.951699836933363,10,3.8845590909090904,3.8845590909090912,0.4780945822388241,1.9729269334302557,90.0,1382,1687,272.86366330764673,1560.0,0.02903971547125074,0.17,85.0,quantile_fallback,0.0,0.9927032370611113,62,0.17027453363553235,0.052268322499443694,0.1378471040485052,1.9536544826756896,0.12383532969081533,0.594279516587937,0.06718521368226375,3.91422379032258,0.8367615618819886,0.2870612903225806,0.0,7,0.11290322580645161,169,0.10791432882856596,0.9558126267672985,0.1931797238618343,0.985067321710652,0.031082375166884897,0.01389034303105574,0.01389034303105574,0.02832178895608261,0.02832178895608261,0.11393244907977235,0.11393244907977235,0.01611408963273897,0.01611408963273897,0.0012087197941962335,0.0012087197941962335,-0.03034305233095591,0.03034305233095591,-0.04565706529543752,0.04565706529543752,-0.00863151115040145,0.00863151115040145,-0.0150786760095033,0.0150786760095033,-0.000669398345411909,0.000669398345411909,-0.0010378252043909061,0.0010378252043909061,0.014883735353518389,0.028210542925598294
1,22346,add_frac_0.1000_nadd_200,5,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2878862541276805,0.9979890127939552,9,0.03666182849724949,0.58308311959604,9,-0.44318802881654823,0.951699836933363,10,3.8845590909090904,3.8845590909090912,0.4780945822388241,1.9729269334302557,90.0,1382,1687,272.86366330764673,1560.0,0.02903971547125074,0.17,85.0,quantile_fallback,0.0,0.9927032370611113,31,0.16595289426776108,0.05966709605508667,0.1524540075853318,1.7862482741576777,0.07473589107644531,0.7557717046905137,0.04445988530439238,3.914223790322581,0.6776026651964264,0.08717096774193547,0.0,4,0.12903225806451613,169,0.1160846040334481,0.8996556812592228,0.15005324403368145,0.9892033858350534,0.052138290730712446,0.01389034303105574,0.01389034303105574,0.02832178895608261,0.02832178895608261,0.11393244907977235,0.11393244907977235,0.01611408963273897,0.01611408963273897,0.0012087197941962335,0.0012087197941962335,0.02357952733451188,0.02357952733451188,-0.05299110734806041,0.05299110734806041,-0.011256596073453508,0.011256596073453508,-0.16854298603542028,0.16854298603542028,-0.0024459012990519224,0.0024459012990519224,-0.004910414869873522,0.004910414869873522,0.014883735353518389,0.029275743585341935
1,22346,add_frac_0.1000_nadd_200,6,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2878862541276805,0.9979890127939552,9,0.03666182849724949,0.58308311959604,9,-0.44318802881654823,0.951699836933363,10,3.8845590909090904,3.8845590909090912,0.4780945822388241,1.9729269334302557,90.0,1382,1687,272.86366330764673,1560.0,0.02903971547125074,0.17,85.0,quantile_fallback,0.0,0.9927032370611113,15,0.1584289948808262,0.06079711732366033,0.17976616960834674,2.2859694299104776,0.44101020031771654,0.869273354913444,0.020215734346368416,3.9327552083333335,0.3826517160373978,0.008053333333333334,0.7333333333333333,2,0.13333333333333333,169,0.11913515181119366,0.8935136385839525,0.10216328117104699,0.9933958479120862,0.09004078225821077,0.01389034303105574,0.01389034303105574,0.02832178895608261,0.02832178895608261,0.11393244907977235,0.11393244907977235,0.01611408963273897,0.01611408963273897,0.0012087197941962335,0.0012087197941962335,0.03915086830042719,0.03915086830042719,0.041790967785308775,0.041790967785308775,-0.0043680529178417166,0.0043680529178417166,-0.31417030320352934,0.31417030320352934,-0.010650516567463117,0.010650516567463117,-0.004976127189876348,0.004976127189876348,0.014883735353518389,0.028436629667859228
1,22346,add_frac_0.1000_nadd_200,7,2000,2200,200,0.1,1600,400,1760,440,160,40,0.0004344672336168084,0.0004344672336168084,1737,2097,360,0.8685,0.9531818181818181,2200,1760,440,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2878862541276805,0.9979890127939552,9,0.03666182849724949,0.58308311959604,9,-0.44318802881654823,0.951699836933363,10,3.8845590909090904,3.8845590909090912,0.4780945822388241,1.9729269334302557,90.0,1382,1687,272.86366330764673,1560.0,0.02903971547125074,0.17,85.0,quantile_fallback,0.0,0.9927032370611113,7,0.16157187839243167,0.05379345474644336,0.13257513868289714,2.2184557882021503,0.1091230318206981,0.933264401259391,0.013273010256102112,3.938906249999999,0.4003852222704592,0.00014285714285714287,1.0,1,0.14285714285714285,169,0.15524273001383887,1.0866991100968721,0.0809116118696281,0.9938954315517566,0.17573228359358478,0.01389034303105574,0.01389034303105574,0.02832178895608261,0.02832178895608261,0.11393244907977235,0.11393244907977235,0.01611408963273897,0.01611408963273897,0.0012087197941962335,0.0012087197941962335,-0.017547470094344292,0.017547470094344292,-0.07889955251133537,0.07889955251133537,-0.0002077739229379965,0.0002077739229379965,-0.03267599436371804,0.03267599436371804,-0.00699423583151372,0.00699423583151372,-0.0067074510478267735,0.0067074510478267735,0.014883735353518389,0.03221826550953922
1,22347,add_frac_0.3000_nadd_600,3,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3637232537306516,0.9988889930325404,9,0.036016834416034885,0.8212826345638218,9,-0.41440954401366903,0.9834614803077606,10,5.91055,5.91055,0.5369451443420867,2.033759674546312,161.0,1395,1719,453.8202443280977,3408.0,0.02743455497382199,0.2,154.0,quantile_fallback,0.0,0.9957815702266539,125,0.18324154586838845,0.0549802109095496,0.13648808415268188,2.358748111241148,0.30252652644806804,0.47954603232621895,0.1043965232889942,5.910064999999999,2.084492956569511,0.38481119999999996,0.0,13,0.104,172,0.1015652035785807,0.9765884959478914,0.23321925755947495,0.9811527630939838,0.01983630175532227,0.08972734263402682,0.08972734263402682,0.027676794874868002,0.027676794874868002,0.14271093388265155,0.14271093388265155,0.07694683074879527,0.07694683074879527,0.004287052959738857,0.004287052959738857,-0.027952911304028355,0.027952911304028355,-0.14089649553612904,0.14089649553612904,0.008112554420811852,0.008112554420811852,-0.00035487765157160567,0.00035487765157160567,-0.024801725604849695,0.024801725604849695,-0.0004894409214335795,0.0004894409214335795,0.04965950530435724,0.058987320420323085
1,22347,add_frac_0.3000_nadd_600,4,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3637232537306516,0.9988889930325404,9,0.036016834416034885,0.8212826345638218,9,-0.41440954401366903,0.9834614803077606,10,5.91055,5.91055,0.5369451443420867,2.033759674546312,161.0,1395,1719,453.8202443280977,3408.0,0.02743455497382199,0.2,154.0,quantile_fallback,0.0,0.9957815702266539,62,0.1844242983581514,0.05545112414918704,0.1373602714876608,2.0450401672394882,0.25926948270371103,0.6620576985509564,0.07329341565881682,5.847535282258064,1.6029452353682503,0.15666290322580648,0.03225806451612903,7,0.11290322580645161,172,0.11871808498347929,1.0515030384251023,0.17423109554831392,0.987588359717411,0.034829922758417516,0.08972734263402682,0.08972734263402682,0.027676794874868002,0.027676794874868002,0.14271093388265155,0.14271093388265155,0.07694683074879527,0.07694683074879527,0.004287052959738857,0.004287052959738857,-0.030829884891800302,0.030829884891800302,0.08977708771745818,0.08977708771745818,-0.0025233091738483815,0.0025233091738483815,0.08061173564830049,0.08061173564830049,-0.01961802665893228,0.01961802665893228,0.0027097223871417123,0.0027097223871417123,0.04965950530435724,0.041043427261035624
1,22347,add_frac_0.3000_nadd_600,5,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3637232537306516,0.9988889930325404,9,0.036016834416034885,0.8212826345638218,9,-0.41440954401366903,0.9834614803077606,10,5.91055,5.91055,0.5369451443420867,2.033759674546312,161.0,1395,1719,453.8202443280977,3408.0,0.02743455497382199,0.2,154.0,quantile_fallback,0.0,0.9957815702266539,31,0.187304442697294,0.06604824969422797,0.16713192331718918,1.928206410525701,0.5080451246071435,0.8103076281707317,0.034982237765691655,5.847535282258064,1.2965376002555526,0.0258,0.12903225806451613,4,0.12903225806451613,172,0.12556320617389496,0.973114847847686,0.12922634280732218,0.9910503678009427,0.06253816836168838,0.08972734263402682,0.08972734263402682,0.027676794874868002,0.027676794874868002,0.14271093388265155,0.14271093388265155,0.07694683074879527,0.07694683074879527,0.004287052959738857,0.004287052959738857,0.038257443066369246,0.038257443066369246,0.3803181261826377,0.3803181261826377,-0.02073424361215423,0.02073424361215423,-0.0950838194469571,0.0950838194469571,-0.023272802525411196,0.023272802525411196,0.005489462761102411,0.005489462761102411,0.04965950530435724,0.14643660428705374
1,22347,add_frac_0.3000_nadd_600,6,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3637232537306516,0.9988889930325404,9,0.036016834416034885,0.8212826345638218,9,-0.41440954401366903,0.9834614803077606,10,5.91055,5.91055,0.5369451443420867,2.033759674546312,161.0,1395,1719,453.8202443280977,3408.0,0.02743455497382199,0.2,154.0,quantile_fallback,0.0,0.9957815702266539,15,0.1843552630684032,0.05798754891397343,0.15801824631004494,2.5944829249683563,0.27644216812448874,0.8998362615231151,0.007723971058060613,5.660401041666665,0.5234381070647688,0.0007600000000000002,1.0,2,0.13333333333333333,172,0.13784095180002834,1.0338071385002126,0.07658497620461606,0.9962991528473946,0.08336352411984697,0.08972734263402682,0.08972734263402682,0.027676794874868002,0.027676794874868002,0.14271093388265155,0.14271093388265155,0.07694683074879527,0.07694683074879527,0.004287052959738857,0.004287052959738857,0.017402945002125386,0.017402945002125386,-0.12277706440791902,0.12277706440791902,-0.01685981620614952,0.01685981620614952,-0.1738768032872693,0.1738768032872693,-0.03622882153389405,0.03622882153389405,-0.011653385328240146,0.011653385328240146,0.04965950530435724,0.052346608538731305
1,22347,add_frac_0.3000_nadd_600,7,2000,2600,600,0.3,1600,400,2080,520,480,120,0.00044922461230615307,0.00044922461230615307,1796,3006,1210,0.898,1.156153846153846,2600,2080,520,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.3637232537306516,0.9988889930325404,9,0.036016834416034885,0.8212826345638218,9,-0.41440954401366903,0.9834614803077606,10,5.91055,5.91055,0.5369451443420867,2.033759674546312,161.0,1395,1719,453.8202443280977,3408.0,0.02743455497382199,0.2,154.0,quantile_fallback,0.0,0.9957815702266539,7,0.1800068363371484,0.03795735344956629,0.0878264341843981,2.4331318072572894,0.20399153589911112,0.9511404815038259,0.00536708399800974,5.721953125,0.39034261277329135,0.0,1.0,1,0.14285714285714285,172,0.13053709041708336,0.9137596329195836,0.05303490046100125,0.9973728068259458,0.1651547161986208,0.08972734263402682,0.08972734263402682,0.027676794874868002,0.027676794874868002,0.14271093388265155,0.14271093388265155,0.07694683074879527,0.07694683074879527,0.004287052959738857,0.004287052959738857,-0.062296174592843326,0.062296174592843326,0.015968951567077644,0.015968951567077644,-0.00811370018103037,0.00811370018103037,-0.20561547154100657,0.20561547154100657,-0.03487094724014057,0.03487094724014057,-0.01728501844279076,0.01728501844279076,0.04965950530435724,0.02879294211365045
2,32345,baseline,3,2000,2000,0,0.0,1600,400,1600,400,0,0,0.0004427213606803402,0.0,1770,1770,0,0.885,0.885,2000,1600,400,0.2,0.01,2,0.015,2.25,21.4115,21.675,7.5,100.0,1.2665156514020626,0.9973752760711333,9,0.04992965008522123,0.9695735136666539,9,-0.5451010512827184,0.9634768538754749,9,3.812755,3.812755,0.5013138338157046,2.013804016526662,82.0,1399,1734,235.0121107266436,1506.0,0.02779123414071511,0.17,76.0,quantile_fallback,0.0,0.9907789973693092,125,0.16962423013057204,0.05380890806416634,0.1468035970530668,2.6667253110448277,0.4574711338126625,0.3858575259687303,0.09948053687509689,3.8127549999999997,1.5815209192241335,0.547928,0.008,13,0.104,174,0.10514594631351683,1.0110187145530465,0.28174967511381943,0.9708272116501527,0.03141964410505496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
